,Disease,abdominal_pain,abnormal_menstruation,acidity,acute_liver_failure,altered_sensorium,anxiety,back_pain,belly_pain,blackheads,bladder_discomfort,blister,blood_in_sputum,bloody_stool,blurred_and_distorted_vision,breathlessness,brittle_nails,bruising,burning_micturition,chest_pain,chills,cold_hands_and_feets,coma,congestion,constipation,continuous_feel_of_urine,continuous_sneezing,cough,cramps,dark_urine,dehydration,depression,diarrhoea,dischromic_patches,distention_of_abdomen,dizziness,drying_and_tingling_lips,enlarged_thyroid,excessive_hunger,extra_marital_contacts,family_history,fast_heart_rate,fatigue,fluid_overload,foul_smell_ofurine,headache,high_fever,hip_joint_pain,history_of_alcohol_consumption,increased_appetite,indigestion,inflammatory_nails,internal_itching,irregular_sugar_level,irritability,irritation_in_anus,itching,joint_pain,knee_pain,lack_of_concentration,lethargy,loss_of_appetite,loss_of_balance,loss_of_smell,malaise,mild_fever,mood_swings,movement_stiffness,mucoid_sputum,muscle_pain,muscle_wasting,muscle_weakness,nausea,neck_pain,nodal_skin_eruptions,obesity,pain_behind_the_eyes,pain_during_bowel_movements,pain_in_anal_region,painful_walking,palpitations,passage_of_gases,patches_in_throat,phlegm,polyuria,prominent_veins_on_calf,puffy_face_and_eyes,pus_filled_pimples,receiving_blood_transfusion,receiving_unsterile_injections,red_sore_around_nose,red_spots_over_body,redness_of_eyes,restlessness,runny_nose,rusty_sputum,scurring,shivering,silver_like_dusting,sinus_pressure,skin_peeling,skin_rash,slurred_speech,small_dents_in_nails,spinning_movements,spotting_urination,stiff_neck,stomach_bleeding,stomach_pain,sunken_eyes,sweating,swelled_lymph_nodes,swelling_joints,swelling_of_stomach,swollen_blood_vessels,swollen_extremeties,swollen_legs,throat_irritation,toxic_look_(typhos),ulcers_on_tongue,unsteadiness,visual_disturbances,vomiting,watering_from_eyes,weakness_in_limbs,weakness_of_one_body_side,weight_gain,weight_loss,yellow_crust_ooze,yellow_urine,yellowing_of_eyes,yellowish_skin
stiff_neck,0.9895879915163966,0.17422974971710764,0.07140853052225171,0.6525748483340618,0.042766270761279264,0.042766270761279264,0.042766270761279264,0.06913628683304063,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.5200412160793945,0.10468577169024884,0.04450065869663019,0.042766270761279264,0.06679901186632717,0.13614453074428026,0.14808645453519242,0.042766270761279264,0.04450065869663019,0.04450065869663019,0.06913628683304063,0.042766270761279264,0.0679761931727546,0.1198696588454756,0.042766270761279264,0.1206352183029356,0.0409646319959418,0.6360785164742104,0.1198696588454756,0.0409646319959418,0.042766270761279264,0.0878244161060623,0.042766270761279264,0.04450065869663019,0.43290941443109415,0.0409646319959418,0.06913628683304063,0.0702801388177275,0.2725093164356486,0.042766270761279264,0.039086719498130675,0.19563433656313683,0.209809410391984,0.042766270761279264,0.042766270761279264,0.04450065869663019,0.6525748483340618,0.042766270761279264,0.042766270761279264,0.042766270761279264,0.425696213994094,0.042766270761279264,0.13398707537685042,0.1347081131954508,0.042766270761279264,0.042766270761279264,0.10551951134996806,0.18724895718434115,0.08876986597096263,0.04450065869663019,0.13685998494753476,0.09063817053786677,0.06913628683304063,0.8581808879708398,0.042766270761279264,0.10799473141449531,0.0409646319959418,0.6360785164742104,0.18660151639339076,0.06913628683304063,0.0409646319959418,0.06913628683304063,0.04450065869663019,0.042766270761279264,0.042766270761279264,0.6442099207126842,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.09063817053786677,0.04450065869663019,0.042766270761279264,0.042766270761279264,0.0409646319959418,0.04450065869663019,0.04450065869663019,0.042766270761279264,0.0702801388177275,0.04450065869663019,0.06913628683304063,0.04450065869663019,0.04450065869663019,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.14670371567466092,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.0409646319959418,1.0,0.04450065869663019,0.0679761931727546,0.0409646319959418,0.13398707537685042,0.08970770215219094,0.6442099207126842,0.042766270761279264,0.0409646319959418,0.04450065869663019,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.8581808879708398,0.270448637401505,0.0409646319959418,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.10551951134996806,0.042766270761279264,0.042766270761279264,0.15015087304525826,0.1609901765574706
stomach_bleeding,1.0,0.46094260565483436,0.04629948091566318,0.04357864628804784,0.9988652110854161,0.021972707229468962,0.021972707229468962,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.05972711194016503,0.07174785312817064,0.02363796792577129,0.021972707229468962,0.04263949953391661,0.09511602899209047,0.10391336199274524,0.021972707229468962,0.9999774976215077,0.02363796792577129,0.04450065869663019,0.021972707229468962,0.04357864628804784,0.08306862034450652,0.021972707229468962,0.6002077443219216,0.020181740943977452,0.04540431613425675,0.08306862034450652,0.020181740943977452,0.021972707229468962,0.05900625388288639,0.021972707229468962,0.02363796792577129,0.07299380838227407,0.020181740943977452,0.04450065869663019,0.04540431613425675,0.2767967024988665,0.021972707229468962,0.018229509028298594,0.1312132487681604,0.36228847932126346,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.021972707229468962,0.07422537462564636,0.021972707229468962,0.09352342295969354,0.5470330578278585,0.021972707229468962,0.021972707229468962,0.07237267834136454,0.4315588050950582,0.05972711194016503,0.02363796792577129,0.09564392145603492,0.06114898664106122,0.04450065869663019,0.021972707229468962,0.021972707229468962,0.07422537462564636,0.020181740943977452,0.04540431613425675,0.40623455577474205,0.04450065869663019,0.020181740943977452,0.04450065869663019,0.02363796792577129,0.021972707229468962,0.021972707229468962,0.04450065869663019,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.06114898664106122,0.02363796792577129,0.021972707229468962,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.02363796792577129,0.021972707229468962,0.04540431613425675,0.02363796792577129,0.04450065869663019,0.02363796792577129,0.02363796792577129,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.10289610001326487,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.020181740943977452,0.04450065869663019,1.0,0.04357864628804784,0.020181740943977452,0.09352342295969354,0.06044127715469266,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.2790480931139303,0.020181740943977452,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.07237267834136454,0.021972707229468962,0.021972707229468962,0.5259341087663332,0.4667180335874698
stomach_pain,0.9850236567166579,0.17174758850508842,0.0702230565744212,0.626917231777353,0.041856783811002114,0.041856783811002114,0.041856783811002114,0.0679761931727546,0.041856783811002114,0.04006716248948489,0.041856783811002114,0.041856783811002114,0.04357864628804784,0.041856783811002114,0.08738061269449972,0.10310039527303139,0.04357864628804784,0.041856783811002114,0.5999748705228455,0.3288972770570291,0.1459448821428085,0.041856783811002114,0.04357864628804784,0.04357864628804784,0.0679761931727546,0.041856783811002114,0.06682891074784043,0.3853184955565382,0.041856783811002114,0.1188433408034148,0.04006716248948489,0.06910731467570515,0.11808760097947661,0.04006716248948489,0.041856783811002114,0.08644655629852906,0.041856783811002114,0.04357864628804784,0.10474260759907254,0.04006716248948489,0.0679761931727546,0.06910731467570515,0.2687577790318116,0.041856783811002114,0.038200544264393725,0.18267909908038119,0.20686297557938557,0.041856783811002114,0.041856783811002114,0.04357864628804784,0.06682891074784043,0.041856783811002114,0.041856783811002114,0.041856783811002114,0.10636779513571874,0.041856783811002114,0.3104293113350801,0.13273997086042394,0.041856783811002114,0.041856783811002114,0.103923683753035,0.18459698148836876,0.08738061269449972,0.04357864628804784,0.13486401010013035,0.08922630044746019,0.0679761931727546,0.041856783811002114,0.041856783811002114,0.10636779513571874,0.04006716248948489,0.06910731467570515,0.1839579826691655,0.0679761931727546,0.04006716248948489,0.0679761931727546,0.04357864628804784,0.041856783811002114,0.041856783811002114,0.0679761931727546,0.04357864628804784,0.041856783811002114,0.04006716248948489,0.08922630044746019,0.04357864628804784,0.041856783811002114,0.041856783811002114,0.04006716248948489,0.04357864628804784,0.04357864628804784,0.041856783811002114,0.06910731467570515,0.04357864628804784,0.0679761931727546,0.04357864628804784,0.04357864628804784,0.04006716248948489,0.04006716248948489,0.041856783811002114,0.04357864628804784,0.041856783811002114,0.24843314842202555,0.04357864628804784,0.041856783811002114,0.04006716248948489,0.8140961372310592,0.0679761931727546,0.04357864628804784,1.0,0.04006716248948489,0.1320282527961308,0.08830711234870925,0.0679761931727546,0.041856783811002114,0.04006716248948489,0.04357864628804784,0.041856783811002114,0.04357864628804784,0.041856783811002114,0.849046042018814,0.041856783811002114,0.041856783811002114,0.04217008416241483,0.04006716248948489,0.04006716248948489,0.04006716248948489,0.041856783811002114,0.103923683753035,0.041856783811002114,0.041856783811002114,0.14798246676390311,0.15868066168735318
sunken_eyes,0.9800515649083718,0.11617815524819262,0.04271070209632445,0.04006716248948489,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.0409646319959418,0.01843096108752184,0.016505911942223492,0.01843096108752184,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.0556802570387459,0.06721261899427287,0.020181740943977452,0.01843096108752184,0.039151949378124745,0.08953149605870384,0.09791515680467114,0.01843096108752184,0.020181740943977452,0.020181740943977452,0.0409646319959418,0.01843096108752184,0.04006716248948489,0.07803938009296513,0.01843096108752184,0.07858269239919148,0.9827656003624532,0.04184547587969911,0.5722018654758797,0.016505911942223492,0.01843096108752184,0.05498691257201056,0.01843096108752184,0.020181740943977452,0.0684053605574782,0.016505911942223492,0.0409646319959418,0.04184547587969911,0.1846049167705715,0.01843096108752184,0.014344095898545975,0.12389707217394152,0.14094503780803952,0.01843096108752184,0.01843096108752184,0.020181740943977452,0.04006716248948489,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.06958394199364298,0.01843096108752184,0.08801287163498812,0.0885205638523761,0.01843096108752184,0.01843096108752184,0.06781080877041987,0.12524976194115897,0.0556802570387459,0.020181740943977452,0.09003479791946878,0.05704717580528173,0.0409646319959418,0.01843096108752184,0.01843096108752184,0.06958394199364298,0.016505911942223492,0.04184547587969911,0.12479909304550997,0.0409646319959418,0.016505911942223492,0.0409646319959418,0.020181740943977452,0.01843096108752184,0.01843096108752184,0.0409646319959418,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.05704717580528173,0.020181740943977452,0.01843096108752184,0.01843096108752184,0.016505911942223492,0.020181740943977452,0.020181740943977452,0.01843096108752184,0.04184547587969911,0.020181740943977452,0.0409646319959418,0.020181740943977452,0.020181740943977452,0.016505911942223492,0.016505911942223492,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.09694611199385367,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.016505911942223492,0.0409646319959418,0.020181740943977452,0.04006716248948489,1.0,0.08801287163498812,0.05636693079802458,0.0409646319959418,0.01843096108752184,0.016505911942223492,0.020181740943977452,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.01843096108752184,0.01843096108752184,0.23577732678459715,0.016505911942223492,0.016505911942223492,0.016505911942223492,0.01843096108752184,0.06781080877041987,0.01843096108752184,0.01843096108752184,0.09936122184495758,0.10694169105613657
sweating,0.9869998328452046,0.31613854856876705,0.3383239039891619,0.1320282527961308,0.09080689487397216,0.09080689487397216,0.5351896558777632,0.13398707537685042,0.09080689487397216,0.08801287163498812,0.09080689487397216,0.09080689487397216,0.5495642073154475,0.09080689487397216,0.2170090674334656,0.7183312792995571,0.09352342295969354,0.09080689487397216,0.13004438928036616,0.5814292367972017,0.510800393777196,0.09080689487397216,0.09352342295969354,0.09352342295969354,0.13398707537685042,0.09080689487397216,0.1320282527961308,0.3894076015866296,0.09080689487397216,0.22289640369787858,0.08801287163498812,0.13592194624306272,0.37325432141395426,0.08801287163498812,0.09080689487397216,0.16593207088835882,0.5351896558777632,0.09352342295969354,0.4800682415591763,0.08801287163498812,0.13398707537685042,0.733453285323964,0.3076070100036194,0.09080689487397216,0.08513369063586917,0.12798748463746557,0.27662181173354444,0.09080689487397216,0.09080689487397216,0.09352342295969354,0.1320282527961308,0.09080689487397216,0.09080689487397216,0.09080689487397216,0.4870139925801865,0.09080689487397216,0.24618041504852434,0.24743756421882743,0.09080689487397216,0.09080689487397216,0.19658253211221302,0.09403381379005368,0.16756233379689628,0.09352342295969354,0.3237368975911138,0.22886451420283727,0.32828981405056396,0.09080689487397216,0.09080689487397216,0.14903718200216898,0.08801287163498812,0.34564891421343696,0.1238551988687676,0.13398707537685042,0.08801287163498812,0.13398707537685042,0.09352342295969354,0.09080689487397216,0.09080689487397216,0.13398707537685042,0.5495642073154475,0.09080689487397216,0.08801287163498812,0.5800129067595032,0.09352342295969354,0.09080689487397216,0.09080689487397216,0.08801287163498812,0.09352342295969354,0.09352342295969354,0.09080689487397216,0.13592194624306272,0.09352342295969354,0.32828981405056396,0.09352342295969354,0.5495642073154475,0.08801287163498812,0.08801287163498812,0.09080689487397216,0.09352342295969354,0.09080689487397216,0.268339417304344,0.5495642073154475,0.09080689487397216,0.08801287163498812,0.08801287163498812,0.13398707537685042,0.09352342295969354,0.1320282527961308,0.08801287163498812,1.0,0.23358095417811237,0.13398707537685042,0.09080689487397216,0.08801287163498812,0.09352342295969354,0.09080689487397216,0.09352342295969354,0.09080689487397216,0.08801287163498812,0.09080689487397216,0.09080689487397216,0.29080484212897817,0.08801287163498812,0.08801287163498812,0.08801287163498812,0.09080689487397216,0.46810108564390124,0.09080689487397216,0.09080689487397216,0.0,0.2931859073779437
swelled_lymph_nodes,0.9923798410613389,0.2188438887217998,0.09245503292869361,0.08830711234870925,0.05843682312578852,0.05843682312578852,0.05843682312578852,0.08970770215219094,0.05843682312578852,0.05636693079802458,0.05843682312578852,0.05843682312578852,0.7808396275561891,0.05843682312578852,0.11358502650082496,0.34490708646003526,0.06044127715469266,0.05843682312578852,0.08688739968132897,0.6116554046848872,0.5288120963797709,0.05843682312578852,0.06044127715469266,0.7496605583860702,0.08970770215219094,0.05843682312578852,0.5229719260796053,0.6515394050892931,0.05843682312578852,0.15271746348018908,0.05636693079802458,0.09109006545517763,0.1517740980238586,0.05636693079802458,0.05843682312578852,0.11242981362153279,0.05843682312578852,0.06044127715469266,0.13513881072541734,0.05636693079802458,0.08970770215219094,0.09109006545517763,0.47177950837353766,0.05843682312578852,0.054224261499339156,0.38892355188318417,0.6040961044647025,0.05843682312578852,0.05843682312578852,0.06044127715469266,0.08830711234870925,0.05843682312578852,0.05843682312578852,0.05843682312578852,0.13716197118705625,0.05843682312578852,0.21234580090319247,0.17007001126746563,0.05843682312578852,0.05843682312578852,0.31683585099513556,0.41583692882313056,0.11358502650082496,0.7496605583860702,0.861898992782012,0.828003780072194,0.08970770215219094,0.05843682312578852,0.05843682312578852,0.33048952340046284,0.05636693079802458,0.09109006545517763,0.2341067930920327,0.08970770215219094,0.05636693079802458,0.08970770215219094,0.06044127715469266,0.05843682312578852,0.05843682312578852,0.08970770215219094,0.06044127715469266,0.05843682312578852,0.05636693079802458,0.8438741848154984,0.06044127715469266,0.05843682312578852,0.05843682312578852,0.05636693079802458,0.06044127715469266,0.06044127715469266,0.05843682312578852,0.5369941745874691,0.7496605583860702,0.08970770215219094,0.7496605583860702,0.06044127715469266,0.05636693079802458,0.05636693079802458,0.05843682312578852,0.7496605583860702,0.05843682312578852,0.1741221542061792,0.06044127715469266,0.05843682312578852,0.05636693079802458,0.05636693079802458,0.08970770215219094,0.06044127715469266,0.08830711234870925,0.05636693079802458,0.23358095417811237,1.0,0.08970770215219094,0.05843682312578852,0.05636693079802458,0.06044127715469266,0.05843682312578852,0.7496605583860702,0.05843682312578852,0.05636693079802458,0.05843682312578852,0.05843682312578852,0.04839408275180585,0.05636693079802458,0.05636693079802458,0.05636693079802458,0.05843682312578852,0.34122157027421335,0.05843682312578852,0.05843682312578852,0.20421266340900265,0.20250671418857288
swelling_joints,0.9895879915163966,0.17422974971710764,0.07140853052225171,0.0679761931727546,0.042766270761279264,0.042766270761279264,0.042766270761279264,0.06913628683304063,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.08876986597096263,0.10468577169024884,0.04450065869663019,0.042766270761279264,0.06679901186632717,0.13614453074428026,0.14808645453519242,0.042766270761279264,0.04450065869663019,0.04450065869663019,0.06913628683304063,0.042766270761279264,0.0679761931727546,0.1198696588454756,0.042766270761279264,0.1206352183029356,0.0409646319959418,0.0702801388177275,0.1198696588454756,0.0409646319959418,0.042766270761279264,0.0878244161060623,0.042766270761279264,0.04450065869663019,0.10634884505866671,0.0409646319959418,0.06913628683304063,0.0702801388177275,0.2725093164356486,0.042766270761279264,0.039086719498130675,0.18530573576783604,0.209809410391984,0.8581808879708398,0.042766270761279264,0.04450065869663019,0.0679761931727546,0.042766270761279264,0.042766270761279264,0.042766270761279264,0.10799473141449531,0.042766270761279264,0.13398707537685042,0.32596184192157307,0.8581808879708398,0.042766270761279264,0.10551951134996806,0.18724895718434115,0.08876986597096263,0.04450065869663019,0.13685998494753476,0.09063817053786677,0.06913628683304063,0.8581808879708398,0.042766270761279264,0.10799473141449531,0.0409646319959418,0.6360785164742104,0.18660151639339076,0.6442099207126842,0.0409646319959418,0.06913628683304063,0.04450065869663019,0.042766270761279264,0.042766270761279264,0.9959237523716492,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.09063817053786677,0.04450065869663019,0.042766270761279264,0.042766270761279264,0.0409646319959418,0.04450065869663019,0.04450065869663019,0.042766270761279264,0.0702801388177275,0.04450065869663019,0.06913628683304063,0.04450065869663019,0.04450065869663019,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.14670371567466092,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.0409646319959418,0.6442099207126842,0.04450065869663019,0.0679761931727546,0.0409646319959418,0.13398707537685042,0.08970770215219094,1.0,0.042766270761279264,0.0409646319959418,0.04450065869663019,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.042766270761279264,0.270448637401505,0.0409646319959418,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.10551951134996806,0.042766270761279264,0.042766270761279264,0.15015087304525826,0.1609901765574706
swelling_of_stomach,0.9897970326476128,0.42155809544829065,0.04453721465243068,0.041856783811002114,0.020273321367930815,0.020273321367930815,0.020273321367930815,0.042766270761279264,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.05773635021858804,0.0695143691270911,0.021972707229468962,0.020273321367930815,0.040929900359136934,0.0923628864790455,0.10095558574984008,0.020273321367930815,0.021972707229468962,0.021972707229468962,0.042766270761279264,0.020273321367930815,0.041856783811002114,0.0805930325777521,0.020273321367930815,0.0811491559776263,0.01843096108752184,0.04365942648104025,0.0805930325777521,0.01843096108752184,0.9957978968938486,0.05702920035626416,0.020273321367930815,0.021972707229468962,0.07073392564411124,0.01843096108752184,0.042766270761279264,0.04365942648104025,0.18991241259547512,0.9957978968938486,0.01639454413913099,0.1276040489972426,0.14509896723355817,0.020273321367930815,0.9957978968938486,0.021972707229468962,0.041856783811002114,0.020273321367930815,0.020273321367930815,0.020273321367930815,0.07193921324629916,0.020273321367930815,0.09080689487397216,0.09132705995173587,0.020273321367930815,0.020273321367930815,0.07012597992938882,0.12899206179327355,0.05773635021858804,0.021972707229468962,0.09287861013433571,0.05913085830220276,0.042766270761279264,0.020273321367930815,0.020273321367930815,0.07193921324629916,0.01843096108752184,0.04365942648104025,0.12852962147975583,0.042766270761279264,0.01843096108752184,0.042766270761279264,0.021972707229468962,0.020273321367930815,0.020273321367930815,0.042766270761279264,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.05913085830220276,0.021972707229468962,0.020273321367930815,0.020273321367930815,0.01843096108752184,0.021972707229468962,0.021972707229468962,0.020273321367930815,0.04365942648104025,0.021972707229468962,0.042766270761279264,0.021972707229468962,0.021972707229468962,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.0999621685795484,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.01843096108752184,0.042766270761279264,0.021972707229468962,0.041856783811002114,0.01843096108752184,0.09080689487397216,0.05843682312578852,0.042766270761279264,1.0,0.01843096108752184,0.021972707229468962,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.27058758141215905,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.07012597992938882,0.020273321367930815,0.020273321367930815,0.1024381101201637,0.453938337578878
swollen_blood_vessels,0.9800515649083716,0.11617815524819262,0.04271070209632445,0.04006716248948489,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.0409646319959418,0.01843096108752184,0.016505911942223492,0.01843096108752184,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.0556802570387459,0.06721261899427287,0.020181740943977452,0.9906275293459914,0.039151949378124745,0.08953149605870384,0.09791515680467114,0.01843096108752184,0.020181740943977452,0.020181740943977452,0.0409646319959418,0.01843096108752184,0.04006716248948489,0.07803938009296513,0.9906275293459914,0.07858269239919148,0.016505911942223492,0.04184547587969911,0.07803938009296513,0.016505911942223492,0.01843096108752184,0.05498691257201056,0.01843096108752184,0.020181740943977452,0.0684053605574782,0.016505911942223492,0.0409646319959418,0.04184547587969911,0.259714086414808,0.01843096108752184,0.014344095898545975,0.12389707217394152,0.14094503780803952,0.01843096108752184,0.01843096108752184,0.020181740943977452,0.04006716248948489,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.06958394199364298,0.01843096108752184,0.08801287163498812,0.0885205638523761,0.01843096108752184,0.01843096108752184,0.06781080877041987,0.12524976194115897,0.0556802570387459,0.020181740943977452,0.09003479791946878,0.05704717580528173,0.0409646319959418,0.01843096108752184,0.01843096108752184,0.06958394199364298,0.016505911942223492,0.04184547587969911,0.12479909304550997,0.0409646319959418,0.016505911942223492,0.8414771599129386,0.020181740943977452,0.01843096108752184,0.01843096108752184,0.0409646319959418,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.05704717580528173,0.020181740943977452,0.9906275293459914,0.01843096108752184,0.016505911942223492,0.020181740943977452,0.020181740943977452,0.01843096108752184,0.04184547587969911,0.020181740943977452,0.0409646319959418,0.020181740943977452,0.020181740943977452,0.016505911942223492,0.016505911942223492,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.09694611199385367,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.016505911942223492,0.0409646319959418,0.020181740943977452,0.04006716248948489,0.016505911942223492,0.08801287163498812,0.05636693079802458,0.0409646319959418,0.01843096108752184,1.0,0.020181740943977452,0.9906275293459914,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.01843096108752184,0.01843096108752184,0.1831670513560678,0.016505911942223492,0.016505911942223492,0.016505911942223492,0.01843096108752184,0.06781080877041987,0.01843096108752184,0.01843096108752184,0.09936122184495758,0.10694169105613657
swollen_extremeties,1.0,0.12310245316678428,0.8874697354461798,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.021972707229468962,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.05972711194016503,0.07174785312817064,0.9999774976215077,0.021972707229468962,0.04263949953391661,0.09511602899209047,0.10391336199274524,0.9988652110854161,0.02363796792577129,0.02363796792577129,0.04450065869663019,0.021972707229468962,0.04357864628804784,0.08306862034450652,0.021972707229468962,0.08363734292587954,0.020181740943977452,0.8941163936512178,0.08306862034450652,0.020181740943977452,0.021972707229468962,0.7603384974154035,0.021972707229468962,0.9999774976215077,0.07299380838227407,0.020181740943977452,0.04450065869663019,0.04540431613425675,0.25218833489115683,0.021972707229468962,0.018229509028298594,0.1312132487681604,0.14914410569209852,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.021972707229468962,0.6866645126568216,0.021972707229468962,0.09352342295969354,0.09405581106687395,0.021972707229468962,0.021972707229468962,0.6671879768743869,0.13263572035569116,0.05972711194016503,0.02363796792577129,0.09564392145603492,0.06114898664106122,0.8736045764164156,0.021972707229468962,0.021972707229468962,0.07422537462564636,0.020181740943977452,0.04540431613425675,0.13216179668716324,0.04450065869663019,0.020181740943977452,0.04450065869663019,0.02363796792577129,0.021972707229468962,0.021972707229468962,0.04450065869663019,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.06114898664106122,0.02363796792577129,0.021972707229468962,0.9988652110854161,0.020181740943977452,0.02363796792577129,0.02363796792577129,0.021972707229468962,0.04540431613425675,0.02363796792577129,0.04450065869663019,0.02363796792577129,0.02363796792577129,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.10289610001326487,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.020181740943977452,0.04450065869663019,0.02363796792577129,0.04357864628804784,0.020181740943977452,0.09352342295969354,0.06044127715469266,0.04450065869663019,0.021972707229468962,0.020181740943977452,1.0,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.19356847275918676,0.020181740943977452,0.020181740943977452,0.020181740943977452,0.9988652110854161,0.07237267834136454,0.021972707229468962,0.021972707229468962,0.10543155083222226,0.1133929864037062
