Disease,symptoms_text,symptoms_count
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain fever pain muscle,8
Malaria,vomiting high_fever sweating headache nausea diarrhoea muscle_pain fever pain muscle,7
Malaria,chills high_fever sweating headache nausea diarrhoea muscle_pain fever pain muscle,7
Malaria,chills vomiting sweating headache nausea diarrhoea muscle_pain pain muscle,7
Malaria,chills vomiting high_fever headache nausea diarrhoea muscle_pain fever pain muscle,7
Malaria,chills vomiting high_fever sweating nausea diarrhoea muscle_pain fever pain muscle,7
Malaria,chills vomiting high_fever sweating headache diarrhoea muscle_pain fever pain muscle,7
Malaria,chills vomiting high_fever sweating headache nausea muscle_pain fever pain muscle,7
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot itch appetite loss body skin fever swell,11
Chicken pox,skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot appetite loss body skin fever swell,10
Chicken pox,itching fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot itch appetite loss body fever swell,10
Chicken pox,itching skin_rash lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot itch appetite loss body skin fever swell,10
Chicken pox,itching skin_rash fatigue high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot itch appetite loss body skin fever swell,10
Chicken pox,itching skin_rash fatigue lethargy headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot itch appetite loss body skin fever swell,10
Chicken pox,itching skin_rash fatigue lethargy high_fever loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot itch appetite loss body skin fever swell,10
Chicken pox,itching skin_rash fatigue lethargy high_fever headache mild_fever swelled_lymph_nodes malaise red_spots_over_body red spot itch body skin fever swell,10
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite swelled_lymph_nodes malaise red_spots_over_body red spot itch appetite loss body skin fever swell,10
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever malaise red_spots_over_body red spot itch appetite loss body skin fever,10
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain muscle_pain red_spots_over_body red spot appetite loss eye body skin fever pain muscle joint,13
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise red_spots_over_body red spot appetite loss eye body skin fever pain joint,13
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain appetite loss eye skin fever pain muscle joint,13
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body red spot appetite loss eye body skin fever pain muscle joint,14
Dengue,chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body red spot appetite loss eye body fever pain muscle joint,13
Dengue,skin_rash joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body red spot appetite loss eye body skin fever pain muscle joint,13
Dengue,skin_rash chills vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body red spot appetite loss eye body skin fever pain muscle,13
Dengue,skin_rash chills joint_pain fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body red spot appetite loss eye body skin fever pain muscle joint,13
Dengue,skin_rash chills joint_pain vomiting high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body red spot appetite loss eye body skin fever pain muscle joint,13
Dengue,skin_rash chills joint_pain vomiting fatigue headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body red spot appetite loss eye body skin pain muscle joint,13
Typhoid,chills vomiting fatigue high_fever nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain fever pain,10
Typhoid,chills vomiting fatigue high_fever headache constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain fever pain,10
Typhoid,chills vomiting fatigue high_fever headache nausea abdominal_pain diarrhoea toxic_look_(typhos) belly_pain fever pain,10
Typhoid,chills vomiting fatigue high_fever headache nausea constipation diarrhoea toxic_look_(typhos) belly_pain fever pain,10
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain toxic_look_(typhos) belly_pain fever pain,10
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea belly_pain fever pain,10
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) fever pain,10
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain fever pain,11
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain fever pain,11
Typhoid,chills fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain fever pain,10
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye skin fever pain muscle joint,11
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye skin fever pain muscle joint,11
hepatitis A,vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye skin fever pain muscle,10
hepatitis A,joint_pain yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye skin fever pain muscle joint,10
hepatitis A,joint_pain vomiting dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye fever pain muscle joint,10
hepatitis A,joint_pain vomiting yellowish_skin nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow appetite loss eye skin fever pain muscle joint,10
hepatitis A,joint_pain vomiting yellowish_skin dark_urine loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye skin fever pain muscle joint,10
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine eye skin fever pain muscle joint,10
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite diarrhoea mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye skin fever pain muscle joint,10
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain mild_fever yellowing_of_eyes muscle_pain yellow urine appetite loss eye skin fever pain muscle joint,10
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,12
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,12
Hepatitis B,fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow urine appetite blood receive loss eye skin pain,11
Hepatitis B,itching lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,11
Hepatitis B,itching fatigue yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,11
Hepatitis B,itching fatigue lethargy dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye pain,11
Hepatitis B,itching fatigue lethargy yellowish_skin loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine blood receive eye skin pain,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,11
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite family_history yellow appetite loss history skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,6
Hepatitis C,yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,5
Hepatitis C,fatigue nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history,5
Hepatitis C,fatigue yellowish_skin loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,5
Hepatitis C,fatigue yellowish_skin nausea yellowing_of_eyes family_history yellow eye history skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite family_history yellow appetite loss history skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes yellow appetite loss eye skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,6
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,9
Hepatitis D,vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain,8
Hepatitis D,joint_pain fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea abdominal_pain yellowing_of_eyes yellow urine eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellow urine appetite loss skin pain joint,8
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,13
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,13
Hepatitis E,vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain,12
Hepatitis E,joint_pain fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,7
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,7
Alcoholic hepatitis,yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,6
Alcoholic hepatitis,vomiting abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach history swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain distention_of_abdomen history_of_alcohol_consumption fluid_overload yellow history skin pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen fluid_overload stomach yellow skin swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption stomach yellow history skin swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,16
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,16
Tuberculosis,vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss cough breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,17
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,17
Common Cold,chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough high_fever swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,11
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,11
Pneumonia,fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum pain sputum,10
Pneumonia,chills fatigue cough high_fever sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness sweating phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_in_anal_region bloody_stool irritation_in_anus irritation blood pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements bloody_stool irritation_in_anus irritation blood movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region irritation_in_anus irritation movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool blood movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,breathlessness sweating chest_pain pain,3
Heart attack,vomiting sweating chest_pain pain,3
Heart attack,vomiting breathlessness chest_pain pain,3
Heart attack,vomiting breathlessness sweating,3
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,breathlessness sweating chest_pain pain,3
Heart attack,vomiting sweating chest_pain pain,3
Heart attack,vomiting breathlessness chest_pain pain,3
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,7
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,7
Varicose veins,cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps bruising swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels blood swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,13
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,13
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye nail swollen,12
Hypothyroidism,fatigue weight_gain mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight nail swollen,12
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,11
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,11
Hyperthyroidism,mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
